name,time,team,Padj Defensive Actions,Dribbles,Dribble Success %,Turnovers,Aerial Challenges,Aerial Win %,True Tackle Win%,Pressures,Successful Pressures,xT,xT Facilitated,xGBuildup,xGChain,Successful Passes,Successful Long Passes,Successful Final Third Passes,Successful Under Pressure Passes,Successful Progressive Passes,Total Pass Length,Carries,Carry Distance,Final Third Entries,Progressive Moves,Passes Success %,Long Passes Success %,Under Pressure Passes Success %,Progressive Passes Success %,PPF,CPF,Back Pass Frequency,Back Pass Accuracy,Diag Pass Frequency,Diag Pass Accuracy,Fwd Pass Frequency,Fwd Pass Accuracy,Lateral Pass Frequency,Lateral Pass Accuracy,Back Pass Frequency Pressured,Back Pass Accuracy Pressured,Diag Pass Frequency Pressured,Diag Pass Accuracy Pressured,Fwd Pass Frequency Pressured,Fwd Pass Accuracy Pressured,Lateral Pass Frequency Pressured,Lateral Pass Accuracy Pressured,Open Play Passes,Pass Completed Above Expected,Successful Passes and Carries,Percentile Padj Defensive Actions,Percentile Dribbles,Percentile Dribble Success %,Percentile Turnovers,Percentile Aerial Challenges,Percentile Aerial Win %,Percentile True Tackle Win%,Percentile Pressures,Percentile Successful Pressures,Percentile xT,Percentile xT Facilitated,Percentile xGBuildup,Percentile xGChain,Percentile Successful Passes,Percentile Successful Long Passes,Percentile Successful Final Third Passes,Percentile Successful Under Pressure Passes,Percentile Successful Progressive Passes,Percentile Total Pass Length,Percentile Carries,Percentile Carry Distance,Percentile Final Third Entries,Percentile Progressive Moves,Percentile Passes Success %,Percentile Long Passes Success %,Percentile Under Pressure Passes Success %,Percentile Progressive Passes Success %,Percentile PPF,Percentile CPF,Percentile Back Pass Frequency,Percentile Back Pass Accuracy,Percentile Diag Pass Frequency,Percentile Diag Pass Accuracy,Percentile Fwd Pass Frequency,Percentile Fwd Pass Accuracy,Percentile Lateral Pass Frequency,Percentile Lateral Pass Accuracy,Percentile Back Pass Frequency Pressured,Percentile Back Pass Accuracy Pressured,Percentile Diag Pass Frequency Pressured,Percentile Diag Pass Accuracy Pressured,Percentile Fwd Pass Frequency Pressured,Percentile Fwd Pass Accuracy Pressured,Percentile Lateral Pass Frequency Pressured,Percentile Lateral Pass Accuracy Pressured,Percentile Open Play Passes,Percentile Pass Completed Above Expected,Percentile Successful Passes and Carries
Fabian Lukas Schär,286,Switzerland,4.02424943259185,0.0,0.0,0.0,2.8321678321678325,83.33333333333333,38.88888888888889,8.181818181818182,2.5174825174825175,0.05365686532951287,0.06115271060171918,0.1437628612384555,0.1437628612384555,56.32867132867133,12.587412587412588,2.5174825174825175,4.72027972027972,5.979020979020979,1717.047102493008,53.49650349650349,262.68581871010116,2.8321678321678325,7.2377622377622375,83.25581395348837,63.492063492063494,65.21739130434783,43.18181818181818,0.45563408845509473,0.573414930056427,12.09,100.0,37.67,80.25,18.6,52.5,31.63,98.53,8.7,100.0,47.83,63.64,26.09,33.33,17.39,100.0,208,1.0034845389275397,109.82517482517481,0.6078431372549019,0.2647058823529412,0.28431372549019607,0.18627450980392157,0.5686274509803921,0.9215686274509803,0.6078431372549019,0.7450980392156863,0.9215686274509803,0.058823529411764705,0.09803921568627451,0.49019607843137253,0.45098039215686275,0.7647058823529411,0.9215686274509803,0.6078431372549019,0.37254901960784315,0.9215686274509803,0.9215686274509803,0.8235294117647058,0.6078431372549019,0.5294117647058824,0.9607843137254902,0.3137254901960784,0.2549019607843137,0.23529411764705882,0.3137254901960784,0.7254901960784313,0.6274509803921569,0.5294117647058824,0.9117647058823529,0.6666666666666666,0.23529411764705882,0.45098039215686275,0.21568627450980393,0.5490196078431373,0.8823529411764706,0.06862745098039216,0.7647058823529411,0.9607843137254902,0.43137254901960786,0.49019607843137253,0.1568627450980392,0.3333333333333333,0.7647058823529411,0.6176470588235294,0.3137254901960784,0.7843137254901961
Faustino Marcos Alberto Rojo,234,Argentina,6.910749416349337,0.38461538461538464,33.333333333333336,0.0,4.230769230769231,41.11111111111111,11.111111111111112,6.923076923076923,1.5384615384615385,0.15748391698113207,0.1545278,0.08577461277492311,0.10441039450569232,54.61538461538461,3.4615384615384617,3.4615384615384617,6.538461538461539,4.230769230769231,1126.780231192307,47.30769230769231,331.97921867464163,5.384615384615385,6.923076923076923,87.65432098765432,60.0,73.91304347826087,57.89473684210526,0.4914415880867132,0.6298614693052969,11.11,94.44,43.21,87.14,18.52,73.33,27.16,95.45,8.7,100.0,30.43,71.43,34.78,62.5,26.09,83.33,158,1.0353351142289822,101.92307692307692,0.9411764705882353,0.803921568627451,0.7254901960784313,0.18627450980392157,0.9019607843137255,0.39215686274509803,0.14705882352941177,0.5490196078431373,0.6274509803921569,0.7450980392156863,0.6078431372549019,0.19607843137254902,0.3137254901960784,0.7254901960784313,0.0196078431372549,0.803921568627451,0.7058823529411765,0.6862745098039216,0.45098039215686275,0.7450980392156863,0.8235294117647058,0.9019607843137255,0.9215686274509803,0.6078431372549019,0.14705882352941177,0.5392156862745098,0.7450980392156863,0.8627450980392157,0.8823529411764706,0.35294117647058826,0.6470588235294118,0.9215686274509803,0.6666666666666666,0.43137254901960786,0.7352941176470589,0.21568627450980393,0.3137254901960784,0.06862745098039216,0.7647058823529411,0.49019607843137253,0.5784313725490197,0.9117647058823529,0.5882352941176471,0.7058823529411765,0.28431372549019607,0.35294117647058826,0.8823529411764706,0.7254901960784313
Gen Shōji,284,Japan,3.1784103941382678,0.6338028169014085,33.333333333333336,0.6338028169014085,4.753521126760563,50.0,33.333333333333336,6.338028169014085,0.9507042253521126,0.09546038888888893,0.16824069934640518,0.2677923168253968,0.2677923168253968,50.387323943661976,8.556338028169014,2.2183098591549295,8.23943661971831,3.485915492957746,1275.3774844542254,46.58450704225352,281.54932216188166,3.1690140845070425,4.753521126760563,88.8268156424581,72.97297297297297,81.25,52.38095238095238,0.3681556885897616,0.5493255594027002,14.53,92.31,32.4,82.76,24.02,83.72,29.05,98.08,18.75,100.0,25.0,62.5,40.62,76.92,15.62,100.0,179,1.0173553975596883,96.97183098591549,0.35294117647058826,0.9019607843137255,0.7254901960784313,0.8627450980392157,0.9607843137254902,0.47058823529411764,0.49019607843137253,0.45098039215686275,0.3137254901960784,0.35294117647058826,0.6862745098039216,0.9019607843137255,0.8627450980392157,0.6470588235294118,0.4803921568627451,0.5098039215686274,0.8431372549019608,0.5098039215686274,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.6274509803921569,0.6176470588235294,0.7058823529411765,0.5686274509803921,0.6470588235294118,0.6176470588235294,0.21568627450980393,0.5490196078431373,0.6862745098039216,0.5294117647058824,0.29411764705882354,0.3333333333333333,0.8431372549019608,0.9411764705882353,0.37254901960784315,0.8137254901960784,0.3431372549019608,0.7647058823529411,0.3235294117647059,0.35294117647058826,0.9607843137254902,0.8627450980392157,0.23529411764705882,0.7647058823529411,0.49019607843137253,0.5098039215686274,0.6862745098039216
Gerard Piqué Bernabéu,405,Spain,3.692315922875305,0.0,0.0,0.4444444444444444,4.222222222222222,64.28571428571429,25.0,4.444444444444445,0.8888888888888888,0.15794242364532013,0.12126251888341548,0.24557650996416905,0.2511756452972283,71.77777777777777,13.11111111111111,9.333333333333334,7.111111111111111,4.0,1743.051650933334,63.55555555555556,418.99721388192745,10.88888888888889,5.555555555555555,91.24293785310735,84.28571428571429,82.05128205128206,58.064516129032256,0.31820587802881023,0.7195444271520665,9.32,81.82,43.5,91.56,8.47,73.33,38.7,97.08,33.33,69.23,35.9,92.86,5.13,50.0,25.64,90.0,350,1.0176012143078754,135.33333333333334,0.5098039215686274,0.2647058823529412,0.28431372549019607,0.7058823529411765,0.8823529411764706,0.6274509803921569,0.3431372549019608,0.1568627450980392,0.19607843137254902,0.7647058823529411,0.4117647058823529,0.8431372549019608,0.8235294117647058,0.9607843137254902,0.9411764705882353,0.9803921568627451,0.7843137254901961,0.6078431372549019,0.9607843137254902,0.9607843137254902,0.9411764705882353,0.9803921568627451,0.7254901960784313,0.803921568627451,0.9215686274509803,0.696078431372549,0.7647058823529411,0.13725490196078433,1.0,0.21568627450980393,0.16666666666666666,0.9411764705882353,0.9019607843137255,0.0196078431372549,0.7352941176470589,0.8627450980392157,0.5686274509803921,0.9019607843137255,0.13725490196078433,0.803921568627451,0.9607843137254902,0.0196078431372549,0.39215686274509803,0.6862745098039216,0.43137254901960786,0.8823529411764706,0.5294117647058824,0.9607843137254902
Harry Maguire,669,England,3.8160774159332336,0.6726457399103138,35.714285714285715,0.9417040358744395,4.573991031390134,90.81632653061224,31.428571428571427,4.977578475336323,1.3452914798206277,0.17367708379888272,0.16055440223463693,0.21417563036741105,0.2741780959153976,51.255605381165914,7.130044843049328,3.0941704035874436,8.609865470852018,4.304932735426009,1169.5320081390141,45.06726457399103,288.60178571099607,5.381165919282511,6.995515695067264,87.78801843317973,74.64788732394366,80.0,60.37735849056604,0.36939990358963637,0.5386036150686163,19.59,96.47,37.56,83.44,14.75,79.69,28.11,91.8,35.0,96.43,30.0,70.83,13.75,54.55,21.25,82.35,424,1.0226873622137715,96.32286995515695,0.5686274509803921,0.9411764705882353,0.8235294117647058,0.9215686274509803,0.9411764705882353,1.0,0.45098039215686275,0.2549019607843137,0.49019607843137253,0.8823529411764706,0.6274509803921569,0.7647058823529411,0.9019607843137255,0.6666666666666666,0.3333333333333333,0.7254901960784313,0.9019607843137255,0.7647058823529411,0.5294117647058824,0.6470588235294118,0.6862745098039216,0.8823529411764706,0.9411764705882353,0.6274509803921569,0.6274509803921569,0.6078431372549019,0.8627450980392157,0.23529411764705882,0.5294117647058824,0.8823529411764706,0.7254901960784313,0.6274509803921569,0.39215686274509803,0.23529411764705882,0.8823529411764706,0.3137254901960784,0.13725490196078433,0.9215686274509803,0.5098039215686274,0.47058823529411764,0.5490196078431373,0.13725490196078433,0.4803921568627451,0.5294117647058824,0.2549019607843137,0.9411764705882353,0.6862745098039216,0.6666666666666666
Héctor Alfredo Moreno Herrera,282,Mexico,3.055487632388637,0.0,0.0,0.3191489361702128,2.2340425531914896,20.0,38.88888888888889,3.829787234042553,1.2765957446808511,0.11266752136752138,0.09720208547008545,0.0782522906779661,0.0954969925423729,39.89361702127659,6.0638297872340425,3.191489361702128,8.936170212765958,5.1063829787234045,1075.1173388297875,34.787234042553195,256.7817689581849,3.5106382978723403,6.0638297872340425,85.61643835616438,61.29032258064516,87.5,53.333333333333336,0.43608026822284013,0.5626028867220789,26.03,97.37,31.51,82.61,21.92,65.62,20.55,96.67,28.12,100.0,31.25,90.0,28.12,66.67,12.5,100.0,141,1.0530422917697209,74.68085106382979,0.3137254901960784,0.2647058823529412,0.28431372549019607,0.6078431372549019,0.47058823529411764,0.06862745098039216,0.6078431372549019,0.0784313725490196,0.45098039215686275,0.5294117647058824,0.2549019607843137,0.13725490196078433,0.2549019607843137,0.43137254901960786,0.2549019607843137,0.7450980392156863,0.9215686274509803,0.8823529411764706,0.39215686274509803,0.43137254901960786,0.5882352941176471,0.7058823529411765,0.803921568627451,0.47058823529411764,0.20588235294117646,0.9411764705882353,0.6666666666666666,0.6078431372549019,0.5686274509803921,1.0,0.7647058823529411,0.21568627450980393,0.3137254901960784,0.7254901960784313,0.47058823529411764,0.0196078431372549,0.47058823529411764,0.7843137254901961,0.7647058823529411,0.5392156862745098,0.9411764705882353,0.6078431372549019,0.6862745098039216,0.0784313725490196,0.7647058823529411,0.2549019607843137,0.9607843137254902,0.43137254901960786
Ilya Kutepov,524,Russia,1.4172217117444865,0.0,0.0,0.5152671755725191,2.9198473282442747,71.42857142857143,10.0,4.122137404580153,1.717557251908397,0.18899617142857136,0.24922794285714275,0.17080473268430016,0.2199324076843001,20.267175572519083,6.011450381679389,2.232824427480916,2.0610687022900764,3.0916030534351147,792.2034539999999,15.80152671755725,93.11795585756494,2.232824427480916,3.263358778625954,71.51515151515152,60.3448275862069,46.15384615384615,42.857142857142854,0.4956335670566516,0.3988953392283659,15.76,84.62,28.48,74.47,28.48,48.94,27.27,84.44,11.54,66.67,19.23,80.0,46.15,33.33,23.08,33.33,160,0.9784786727679636,36.06870229007634,0.0784313725490196,0.2647058823529412,0.28431372549019607,0.803921568627451,0.6470588235294118,0.7058823529411765,0.10784313725490197,0.09803921568627451,0.6862745098039216,0.9607843137254902,0.9411764705882353,0.6862745098039216,0.7647058823529411,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.0392156862745098,0.43137254901960786,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.39215686274509803,0.21568627450980393,0.058823529411764705,0.17647058823529413,0.0196078431372549,0.29411764705882354,0.9019607843137255,0.058823529411764705,0.7647058823529411,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.9607843137254902,0.09803921568627451,0.27450980392156865,0.0196078431372549,0.09803921568627451,0.10784313725490197,0.11764705882352941,0.7647058823529411,1.0,0.1568627450980392,0.6078431372549019,0.0196078431372549,0.39215686274509803,0.09803921568627451,0.0392156862745098
Jan Bednarek,237,Poland,3.4222504487526777,0.37974683544303794,33.333333333333336,0.0,1.139240506329114,66.66666666666667,33.333333333333336,3.7974683544303796,0.7594936708860759,0.09817114444444446,0.09033897777777782,0.1318691321532258,0.1318691321532258,55.82278481012658,19.746835443037977,3.0379746835443036,7.215189873417722,6.455696202531645,1720.9247730000002,46.70886075949367,183.34454405652312,3.0379746835443036,6.455696202531645,86.47058823529412,83.87096774193549,63.333333333333336,60.714285714285715,0.3709560369696296,0.44403578072073563,8.82,86.67,33.53,87.72,18.24,61.29,39.41,97.01,16.67,100.0,33.33,60.0,30.0,33.33,20.0,83.33,169,1.0131397576619292,102.53164556962027,0.43137254901960786,0.7843137254901961,0.7254901960784313,0.18627450980392157,0.13725490196078433,0.6568627450980392,0.49019607843137253,0.058823529411764705,0.1568627450980392,0.39215686274509803,0.17647058823529413,0.45098039215686275,0.43137254901960786,0.7450980392156863,1.0,0.7058823529411765,0.803921568627451,0.9803921568627451,0.9411764705882353,0.7254901960784313,0.35294117647058826,0.5882352941176471,0.8627450980392157,0.5882352941176471,0.9019607843137255,0.17647058823529413,0.8823529411764706,0.2549019607843137,0.13725490196078433,0.11764705882352941,0.29411764705882354,0.3333333333333333,0.7058823529411765,0.4117647058823529,0.4117647058823529,0.8823529411764706,0.5490196078431373,0.27450980392156865,0.7647058823529411,0.6568627450980392,0.2647058823529412,0.6764705882352942,0.1568627450980392,0.49019607843137253,0.28431372549019607,0.45098039215686275,0.45098039215686275,0.7450980392156863
Jan Vertonghen,566,Belgium,4.115842769532281,0.31802120141342755,33.333333333333336,0.31802120141342755,1.7491166077738516,30.555555555555554,40.0,17.491166077738516,2.067137809187279,0.07639412635379056,0.12057661191335732,0.2754171225343567,0.2754171225343567,47.54416961130742,8.42756183745583,3.021201413427562,10.176678445229681,4.4522968197879855,1250.1363212173148,40.54770318021201,185.38033152126184,3.021201413427562,4.4522968197879855,84.94318181818181,71.62162162162163,82.05128205128206,50.90909090909091,0.413716647141459,0.4512237084377461,25.28,97.75,29.55,83.65,17.05,60.0,28.12,89.9,28.21,95.45,26.92,85.71,20.51,68.75,24.36,73.68,315,1.0470213826510397,88.09187279151944,0.6274509803921569,0.7058823529411765,0.7254901960784313,0.5784313725490197,0.35294117647058826,0.17647058823529413,0.6764705882352942,1.0,0.8235294117647058,0.21568627450980393,0.39215686274509803,0.9411764705882353,0.9215686274509803,0.5882352941176471,0.43137254901960786,0.6862745098039216,0.9607843137254902,0.7843137254901961,0.6274509803921569,0.5490196078431373,0.37254901960784315,0.5686274509803921,0.5294117647058824,0.4117647058823529,0.49019607843137253,0.696078431372549,0.5686274509803921,0.5490196078431373,0.1568627450980392,0.9803921568627451,0.7843137254901961,0.09803921568627451,0.43137254901960786,0.35294117647058826,0.3627450980392157,0.3333333333333333,0.0784313725490196,0.803921568627451,0.49019607843137253,0.4019607843137255,0.8725490196078431,0.3333333333333333,0.7647058823529411,0.6274509803921569,0.1568627450980392,0.8431372549019608,0.9411764705882353,0.5686274509803921
John Stones,666,England,4.6090346705447764,0.0,0.0,0.2702702702702703,1.891891891891892,63.095238095238095,43.333333333333336,6.486486486486487,1.891891891891892,0.07305376658767775,0.09289676895734598,0.15237910992487697,0.15237910992487697,60.0,9.594594594594595,2.4324324324324325,9.72972972972973,2.972972972972973,1403.3065757432425,54.054054054054056,345.45336717807515,3.108108108108108,4.0540540540540535,92.69311064718163,81.60919540229885,87.8048780487805,66.66666666666667,0.3024601584941655,0.5214179009798471,13.78,93.94,38.41,86.96,10.02,91.67,37.79,98.34,23.17,100.0,30.49,72.0,12.2,100.0,34.15,89.29,476,1.0148101148928057,114.05405405405406,0.7450980392156863,0.2647058823529412,0.28431372549019607,0.5294117647058824,0.37254901960784315,0.5882352941176471,0.7254901960784313,0.5098039215686274,0.7647058823529411,0.17647058823529413,0.21568627450980393,0.5098039215686274,0.49019607843137253,0.8431372549019608,0.5882352941176471,0.5882352941176471,0.9411764705882353,0.37254901960784315,0.7647058823529411,0.8431372549019608,0.8627450980392157,0.6078431372549019,0.4117647058823529,0.9215686274509803,0.8235294117647058,0.9607843137254902,0.9411764705882353,0.058823529411764705,0.47058823529411764,0.6274509803921569,0.6274509803921569,0.7058823529411765,0.6274509803921569,0.0392156862745098,1.0,0.8235294117647058,0.8431372549019608,0.5490196078431373,0.7647058823529411,0.5098039215686274,0.6078431372549019,0.11764705882352941,0.9509803921568627,0.8921568627450981,0.39215686274509803,0.9803921568627451,0.47058823529411764,0.8431372549019608
José María Giménez de Vargas,379,Uruguay,4.659693068589256,0.23746701846965698,0.0,0.47493403693931396,3.324538258575198,29.375,71.25,4.986807387862797,1.662269129287599,0.11935410424710423,0.19053532432432427,0.12615841750112458,0.12615841750112458,33.72031662269129,3.7994722955145117,2.37467018469657,1.8997361477572559,2.849604221635884,904.8104399208438,27.78364116094987,140.39235210568754,2.37467018469657,2.849604221635884,83.52941176470588,55.172413793103445,61.53846153846154,46.15384615384615,0.47518333595862494,0.575657334371489,12.35,85.71,37.65,84.38,19.41,60.61,30.59,96.15,38.46,80.0,15.38,50.0,30.77,50.0,15.38,50.0,168,0.9999172824077772,61.503957783641155,0.7647058823529411,0.5686274509803921,0.28431372549019607,0.7450980392156863,0.7254901960784313,0.1568627450980392,1.0,0.27450980392156865,0.6666666666666666,0.5882352941176471,0.7647058823529411,0.39215686274509803,0.37254901960784315,0.27450980392156865,0.0392156862745098,0.5490196078431373,0.0196078431372549,0.29411764705882354,0.1568627450980392,0.2549019607843137,0.17647058823529413,0.45098039215686275,0.19607843137254902,0.35294117647058826,0.0392156862745098,0.11764705882352941,0.45098039215686275,0.8235294117647058,0.6470588235294118,0.5490196078431373,0.27450980392156865,0.6470588235294118,0.4803921568627451,0.5490196078431373,0.39215686274509803,0.49019607843137253,0.35294117647058826,0.9607843137254902,0.22549019607843138,0.0392156862745098,0.12745098039215685,0.7352941176470589,0.39215686274509803,0.21568627450980393,0.049019607843137254,0.43137254901960786,0.2549019607843137,0.27450980392156865
José Miguel da Rocha Fonte,381,Portugal,6.192045756919021,0.0,0.0,0.23622047244094488,4.251968503937007,88.88888888888889,15.0,7.795275590551181,1.4173228346456692,-0.0012062925925925686,0.10508335925925924,0.07525339874785134,0.07546531334785134,34.01574803149606,6.6141732283464565,2.1259842519685037,4.960629921259843,1.6535433070866141,866.5205885433071,29.763779527559056,150.76643855800003,2.8346456692913384,2.1259842519685037,81.35593220338983,73.6842105263158,75.0,33.333333333333336,0.39033471328192004,0.5207441387721417,15.82,89.29,32.2,80.7,20.9,56.76,31.07,94.55,39.29,90.91,35.71,50.0,10.71,66.67,14.29,100.0,173,0.958320132190155,63.77952755905511,0.9215686274509803,0.2647058823529412,0.28431372549019607,0.47058823529411764,0.9215686274509803,0.9803921568627451,0.23529411764705882,0.6470588235294118,0.5588235294117647,0.0196078431372549,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.3137254901960784,0.27450980392156865,0.4803921568627451,0.5098039215686274,0.09803921568627451,0.11764705882352941,0.3333333333333333,0.21568627450980393,0.5490196078431373,0.11764705882352941,0.23529411764705882,0.6078431372549019,0.5784313725490197,0.10784313725490197,0.43137254901960786,0.4117647058823529,0.7843137254901961,0.4411764705882353,0.27450980392156865,0.2549019607843137,0.6862745098039216,0.29411764705882354,0.5098039215686274,0.2549019607843137,0.9803921568627451,0.43137254901960786,0.7843137254901961,0.12745098039215685,0.09803921568627451,0.6862745098039216,0.17647058823529413,0.7647058823529411,0.47058823529411764,0.0392156862745098,0.29411764705882354
João Miranda de Souza Filho,478,Brazil,5.832134681407503,0.37656903765690375,40.0,0.18828451882845187,1.3179916317991631,26.666666666666668,33.66666666666667,7.531380753138075,2.4476987447698746,0.06419711060948083,0.1358930045146726,0.2621770188976735,0.2626268911418978,44.62343096234309,5.083682008368201,0.5648535564853556,4.895397489539749,1.506276150627615,1006.4209461025106,38.78661087866109,203.1060834408612,0.5648535564853556,1.506276150627615,92.578125,69.23076923076923,81.25,42.10526315789474,0.37453152080472496,0.5133199847759197,8.98,100.0,39.45,96.04,16.41,69.05,35.16,97.78,15.62,100.0,37.5,83.33,18.75,50.0,28.12,88.89,248,1.021319864349479,83.41004184100419,0.8823529411764706,0.7450980392156863,0.8627450980392157,0.4019607843137255,0.17647058823529413,0.12745098039215685,0.5294117647058824,0.6274509803921569,0.9019607843137255,0.11764705882352941,0.49019607843137253,0.8627450980392157,0.8431372549019608,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.47058823529411764,0.058823529411764705,0.3137254901960784,0.5294117647058824,0.49019607843137253,0.058823529411764705,0.058823529411764705,0.9019607843137255,0.35294117647058826,0.6470588235294118,0.2647058823529412,0.3137254901960784,0.37254901960784315,0.13725490196078433,0.9117647058823529,0.7647058823529411,1.0,0.29411764705882354,0.5882352941176471,0.7450980392156863,0.7254901960784313,0.23529411764705882,0.7647058823529411,0.8333333333333334,0.8137254901960784,0.24509803921568626,0.39215686274509803,0.7843137254901961,0.37254901960784315,0.7058823529411765,0.6666666666666666,0.5294117647058824
Kalidou Koulibaly,281,Senegal,3.0659330723341283,0.0,0.0,0.0,0.9608540925266904,33.333333333333336,33.333333333333336,10.249110320284696,2.2419928825622777,0.050631101190476126,0.1699670773809523,0.24350342536636113,0.24350342536636113,28.185053380782918,7.0462633451957295,1.9217081850533808,4.1637010676156585,3.8434163701067616,980.9519634768682,25.622775800711747,174.8808413342577,2.2419928825622777,4.1637010676156585,77.87610619469027,57.89473684210526,72.22222222222223,44.44444444444444,0.5359198788882512,0.4725818668608181,9.73,90.91,34.51,89.74,30.97,45.71,24.78,96.43,16.67,100.0,44.44,62.5,33.33,66.67,5.56,100.0,113,1.0388342842794294,53.80782918149466,0.3333333333333333,0.2647058823529412,0.28431372549019607,0.18627450980392157,0.11764705882352941,0.2549019607843137,0.49019607843137253,0.8627450980392157,0.8627450980392157,0.0392156862745098,0.7058823529411765,0.8235294117647058,0.803921568627451,0.09803921568627451,0.3137254901960784,0.4117647058823529,0.35294117647058826,0.5882352941176471,0.27450980392156865,0.17647058823529413,0.3333333333333333,0.4117647058823529,0.45098039215686275,0.1568627450980392,0.09803921568627451,0.45098039215686275,0.37254901960784315,1.0,0.23529411764705882,0.2549019607843137,0.5098039215686274,0.45098039215686275,0.803921568627451,1.0,0.0392156862745098,0.13725490196078433,0.43137254901960786,0.27450980392156865,0.7647058823529411,0.9411764705882353,0.35294117647058826,0.8627450980392157,0.6862745098039216,0.0392156862745098,0.7647058823529411,0.08823529411764706,0.9215686274509803,0.13725490196078433
Kléper Laveran Lima Ferreira,381,Portugal,5.478974366546671,0.23622047244094488,25.0,0.0,4.015748031496063,76.04166666666667,56.25,8.26771653543307,1.4173228346456692,0.14596637603305784,0.2781169008264462,0.12922037752756782,0.12922037752756782,30.944881889763778,9.921259842519685,2.1259842519685037,3.3070866141732282,4.251968503937007,1122.7965147637794,26.22047244094488,148.8522094230561,2.1259842519685037,4.251968503937007,78.44311377245509,64.61538461538461,70.0,46.15384615384615,0.48960699524813245,0.5055511675025971,7.78,76.92,42.51,76.06,17.96,53.33,31.74,96.23,5.0,100.0,50.0,70.0,30.0,66.67,15.0,66.67,152,0.9882712210796488,57.16535433070867,0.8431372549019608,0.5490196078431373,0.6078431372549019,0.18627450980392157,0.8627450980392157,0.8235294117647058,0.8627450980392157,0.7647058823529411,0.5588235294117647,0.7254901960784313,0.9803921568627451,0.4117647058823529,0.4117647058823529,0.21568627450980393,0.7058823529411765,0.4803921568627451,0.13725490196078433,0.7058823529411765,0.43137254901960786,0.21568627450980393,0.19607843137254902,0.35294117647058826,0.49019607843137253,0.19607843137254902,0.29411764705882354,0.37254901960784315,0.45098039215686275,0.8431372549019608,0.3333333333333333,0.0784313725490196,0.06862745098039216,0.9019607843137255,0.13725490196078433,0.39215686274509803,0.23529411764705882,0.5686274509803921,0.39215686274509803,0.0392156862745098,0.7647058823529411,1.0,0.5196078431372549,0.6764705882352942,0.6862745098039216,0.19607843137254902,0.09803921568627451,0.3235294117647059,0.13725490196078433,0.19607843137254902
Kyle Walker,506,England,2.0192533956219476,1.2450592885375493,70.0,0.8893280632411067,3.0237154150197627,75.0,10.0,6.403162055335969,0.8893280632411067,0.11616697872340426,0.1801892735562312,0.12517028492774537,0.12661481624355836,61.54150197628459,11.916996047430832,4.802371541501976,8.537549407114623,5.158102766798419,1583.585674061266,55.49407114624506,354.6328118981757,6.5810276679841895,6.758893280632411,89.87012987012987,73.62637362637362,72.72727272727273,52.72727272727273,0.4050610685941193,0.46760872640910495,17.92,97.1,31.43,90.08,15.32,66.1,35.32,96.32,28.79,94.74,31.82,76.19,22.73,26.67,16.67,90.91,378,1.0349813615251007,117.03557312252966,0.13725490196078433,1.0,1.0,0.9019607843137255,0.6862745098039216,0.7745098039215687,0.10784313725490197,0.47058823529411764,0.21568627450980393,0.5490196078431373,0.7450980392156863,0.37254901960784315,0.39215686274509803,0.8823529411764706,0.8627450980392157,0.9411764705882353,0.8823529411764706,0.9019607843137255,0.8431372549019608,0.8627450980392157,0.8823529411764706,0.9411764705882353,0.9019607843137255,0.7843137254901961,0.5882352941176471,0.5,0.6470588235294118,0.5098039215686274,0.21568627450980393,0.8431372549019608,0.7450980392156863,0.19607843137254902,0.8235294117647058,0.27450980392156865,0.49019607843137253,0.7647058823529411,0.4117647058823529,0.8431372549019608,0.47058823529411764,0.5980392156862745,0.7254901960784313,0.35294117647058826,0.0784313725490196,0.27450980392156865,0.47058823529411764,0.9215686274509803,0.8235294117647058,0.8823529411764706
